CustomerID,Recency,Frequency,Monetary,Cluster
13930.0,58,2,337.34,1
13931.0,96,2,956.13,1
13932.0,295,1,307.4,0
13933.0,109,2,608.7900000000001,1
13934.0,264,1,922.1,0
13936.0,180,1,369.74,0
13937.0,169,1,128.25,0
13938.0,35,1,71.66,1
13939.0,23,3,491.87,1
13940.0,17,4,778.66,1
13941.0,22,5,1556.88,1
13946.0,79,3,57.33,1
13947.0,65,1,90.6,1
13948.0,361,1,102.0,0
13949.0,3,6,2119.84,1
13950.0,11,4,663.46,1
13951.0,176,3,613.49,0
13952.0,218,2,3109.511,0
13953.0,7,2,265.68,1
13954.0,1,2,439.92,1
13955.0,154,2,322.96,0
13956.0,5,5,962.29,1
13959.0,79,3,598.2,1
13960.0,21,2,230.22,1
13962.0,22,2,169.55,1
13963.0,308,4,589.42,0
13967.0,146,1,35.7,0
13969.0,7,18,7410.3,3
13971.0,19,8,2596.26,1
13972.0,71,2,190.25,1
13973.0,287,1,264.7,0
13974.0,49,1,413.59,1
13975.0,31,6,2452.84,1
13976.0,207,1,339.26,0
13978.0,15,2,132.53,1
13979.0,73,1,869.87,1
13980.0,60,1,181.58,1
13982.0,39,4,1480.25,1
13983.0,40,11,2392.95,1
13984.0,27,4,277.43,1
13985.0,4,15,6895.13,3
13986.0,17,1,186.06,1
13988.0,20,6,3892.12,1
13989.0,66,2,524.56,1
13990.0,213,1,292.58,0
13991.0,12,6,724.93,1
13992.0,30,1,76.8,1
13993.0,43,9,3262.36,1
13994.0,4,6,2282.54,1
13995.0,15,5,1393.69,1
13999.0,10,12,3748.41,3
14000.0,211,1,262.2,0
14001.0,46,3,992.4,1
14002.0,134,2,462.05,1
14004.0,43,7,3657.06,1
14005.0,10,5,1713.9,1
14006.0,116,3,519.55,1
14009.0,198,2,695.61,0
14012.0,278,1,328.8,0
14013.0,110,3,435.58,1
14014.0,77,1,304.42,1
14015.0,53,1,607.62,1
14019.0,47,3,1040.41,1
14020.0,17,2,628.76,1
14021.0,155,3,631.9,0
14022.0,225,1,396.8,0
14023.0,7,2,560.6700000000001,1
14024.0,122,2,327.7,1
14027.0,61,1,104.82,1
14029.0,63,2,417.66,1
14030.0,18,8,2349.65,1
14031.0,7,17,9139.96,3
14032.0,2,11,2446.51,1
14034.0,22,3,480.52,1
14035.0,29,5,1008.42,1
14036.0,285,1,626.65,0
14037.0,176,2,147.20000000000002,0
14038.0,78,3,1560.38,1
14039.0,33,1,82.6,1
14040.0,41,12,3140.86,3
14041.0,266,1,141.41,0
14044.0,27,4,652.82,1
14046.0,284,1,47.71,0
14047.0,9,5,1015.45,1
14048.0,305,1,399.85,0
14049.0,17,4,5279.94,1
14050.0,32,2,746.36,1
14051.0,1,23,11962.51,3
14052.0,20,1,225.36,1
14053.0,160,1,41.75,0
14054.0,65,1,92.46,1
14055.0,106,1,241.04,1
14056.0,1,23,8167.85,3
14057.0,24,16,4493.42,3
14059.0,267,1,132.6,0
14060.0,5,16,2714.02,3
14062.0,10,9,2340.89,1
14064.0,29,5,811.1,1
14066.0,267,1,152.55,0
14067.0,64,2,326.94,1
14068.0,320,1,265.85,0
14071.0,4,8,1420.28,1
14073.0,32,1,151.04,1
14075.0,5,3,792.14,1
14076.0,129,1,122.47,1
14077.0,41,5,413.5,1
14078.0,102,6,1049.37,1
14079.0,125,1,189.1,1
14080.0,33,1,45.6,1
14081.0,302,2,919.4,0
14082.0,365,1,158.85,0
14083.0,4,8,1004.03,1
14085.0,2,18,4205.3,3
14087.0,3,1,188.12,1
14088.0,10,13,27597.28,3
14089.0,57,1,129.8,1
14092.0,8,14,4058.01,3
14093.0,12,1,420.89,1
14096.0,4,17,61295.62,2
14098.0,37,1,147.35,1
14099.0,16,11,2851.81,1
14100.0,138,1,194.9,1
14101.0,295,1,2.95,0
14102.0,5,5,850.28,1
14104.0,154,2,216.21,0
14105.0,239,1,1252.79,0
14107.0,52,7,2569.67,1
14108.0,31,2,597.91,1
14109.0,73,1,144.2,1
14110.0,37,10,2977.87,1
14111.0,14,3,78.3,1
14112.0,23,7,2701.31,1
14113.0,4,4,644.02,1
14114.0,274,2,386.53,0
14116.0,20,5,1309.94,1
14117.0,144,1,90.0,0
14121.0,4,4,2630.51,1
14125.0,11,3,2740.43,1
14126.0,11,1,213.35,1
14127.0,123,3,709.71,1
14128.0,61,2,637.5,1
14129.0,2,5,1077.06,1
14130.0,319,1,443.06,0
14132.0,2,11,2761.97,1
14133.0,130,3,575.04,1
14135.0,2,15,2950.79,3
14138.0,2,2,982.38,1
14139.0,46,1,302.18,1
14140.0,4,2,925.93,1
14141.0,3,4,915.13,1
14142.0,373,1,297.95,0
14143.0,134,1,115.8,1
14146.0,9,5,3676.8,1
14147.0,78,2,401.8,1
14148.0,234,1,157.2,0
14149.0,221,1,446.62,0
14150.0,36,2,584.74,1
14152.0,75,2,602.57,1
14154.0,239,2,1345.62,0
14155.0,266,1,118.75,0
14157.0,20,2,412.72,1
14158.0,40,1,471.18,1
14159.0,20,11,4649.69,3
14161.0,216,3,1110.52,0
14162.0,174,2,248.56,0
14163.0,87,4,1502.91,1
14164.0,81,1,374.4,1
14165.0,276,1,122.54,0
14167.0,39,4,574.84,1
14171.0,98,1,363.79,1
14173.0,11,4,315.84000000000003,1
14174.0,33,1,134.46,1
14175.0,60,3,3198.9,1
14176.0,297,4,576.9000000000001,0
14177.0,86,4,552.57,1
14178.0,9,7,1564.61,1
14179.0,41,2,719.78,1
14180.0,11,25,4748.52,3
14184.0,67,1,452.89,1
14185.0,331,1,197.65,0
14188.0,31,6,1829.66,1
14189.0,2,15,4231.94,3
14191.0,2,13,4386.8,3
14193.0,68,2,768.95,1
14194.0,5,21,10911.16,3
14195.0,202,2,274.40000000000003,0
14196.0,107,1,90.72,1
14198.0,18,4,660.6,1
14199.0,218,1,185.4,0
14201.0,60,7,559.04,1
14204.0,2,1,161.03,1
14205.0,17,2,466.7,1
14206.0,239,1,328.16,0
14208.0,95,1,151.74,1
14209.0,11,6,1686.55,1
14210.0,106,6,1890.72,1
14211.0,53,9,1955.6,1
14214.0,31,5,997.54,1
14215.0,12,6,1738.72,1
14216.0,3,4,1634.86,1
14217.0,2,17,1871.78,3
14218.0,43,1,169.48000000000002,1
14219.0,4,1,89.94,1
14220.0,247,2,510.72,0
14221.0,42,9,3238.4,1
14222.0,177,1,586.45,0
14223.0,92,3,982.01,1
14224.0,110,4,931.2,1
14226.0,29,5,1498.59,1
14227.0,26,9,3320.7200000000003,1
14229.0,52,3,1116.0,1
14231.0,184,3,925.71,0
14232.0,43,5,1676.31,1
14233.0,49,4,916.92,1
14234.0,22,4,728.26,1
14235.0,75,5,1592.94,1
14236.0,81,2,318.54,1
14237.0,373,1,161.0,0
14238.0,326,1,126.05,0
14239.0,43,11,2380.85,1
14240.0,30,2,890.34,1
14241.0,184,1,213.7,0
14242.0,235,2,280.55,0
14243.0,9,10,2518.93,1
14245.0,220,2,1693.45,0
14246.0,111,3,1405.3,1
14247.0,278,1,136.76999999999998,0
14248.0,318,1,302.58,0
14250.0,7,3,1890.13,1
14251.0,2,5,1796.8200000000002,1
14256.0,260,2,969.06,0
14257.0,64,5,2598.6,1
14258.0,9,9,4089.36,3
14259.0,142,1,120.0,0
14261.0,51,2,1055.29,1
14262.0,8,8,2354.11,1
14264.0,155,2,333.97,0
14267.0,163,3,1516.24,0
14270.0,332,1,492.65,0
14271.0,226,1,112.32,0
14272.0,74,2,400.0,1
14273.0,51,4,559.97,1
14276.0,99,3,1119.74,1
14280.0,197,1,134.04,0
14282.0,3,15,2679.78,3
14284.0,31,2,595.25,1
14285.0,21,4,1022.13,1
14286.0,24,3,4132.79,1
14287.0,8,2,159.35,1
14288.0,213,1,357.0,0
14289.0,9,6,911.26,1
14290.0,11,5,2314.65,1
14291.0,2,11,3789.65,3
14292.0,8,9,2576.53,1
14293.0,3,4,1046.56,1
14295.0,40,1,166.20000000000002,1
14297.0,18,4,1182.45,1
14298.0,8,40,27322.08,2
14299.0,8,9,3153.34,1
14300.0,19,1,43.2,1
14301.0,117,1,128.7,1
14304.0,223,1,383.45,0
14305.0,71,3,1858.96,1
14306.0,51,2,1219.88,1
14307.0,89,6,2892.46,1
14309.0,8,9,1981.85,1
14311.0,243,1,296.22,0
14312.0,47,6,1534.31,1
14314.0,107,1,93.48,1
14315.0,45,6,2421.13,1
14317.0,65,1,508.58,1
14320.0,207,2,477.79,0
14321.0,11,5,1293.35,1
14323.0,115,2,605.0600000000001,1
14326.0,242,1,123.85,0
14327.0,163,1,311.65,0
14329.0,17,7,4857.88,3
14331.0,124,2,462.66,1
14332.0,23,3,585.15,1
14333.0,68,1,415.2,1
14334.0,17,8,2436.21,1
14336.0,17,4,1320.91,1
14338.0,161,2,574.3,0
14339.0,243,1,309.52,0
14340.0,219,1,134.7,0
14341.0,45,8,2018.12,1
14342.0,21,4,492.8,1
14344.0,127,8,828.73,1
14345.0,39,1,108.98,1
14346.0,121,2,1006.46,1
14348.0,260,1,409.57,0
14349.0,10,1,133.5,1
14350.0,274,1,282.93,0
14351.0,165,1,51.0,0
14352.0,157,4,1055.56,0
14353.0,215,1,90.6,0
14354.0,6,2,126.18,1
14355.0,366,1,174.4,0
14356.0,80,2,701.23,1
14357.0,43,1,225.77,1
14359.0,19,3,912.18,1
14360.0,32,4,2128.23,1
14362.0,22,1,161.2,1
14364.0,109,8,1401.55,1
14367.0,8,16,8478.44,3
14368.0,320,1,155.0,0
14371.0,295,1,100.5,0
14373.0,358,1,76.55,0
14375.0,185,1,257.68,0
14377.0,191,2,422.05,0
14379.0,44,2,348.1,1
14381.0,52,1,202.68,1
14382.0,26,1,475.11,1
14383.0,38,3,1089.77,1
14385.0,9,3,202.11,1
14386.0,297,1,142.4,0
14387.0,33,3,1770.56,1
14388.0,10,8,3062.96,1
14389.0,65,2,821.94,1
14390.0,10,9,3852.02,3
14393.0,218,1,67.95,0
14395.0,2,9,3507.71,1
14396.0,65,2,487.99,1
14397.0,3,17,1296.92,3
14400.0,149,1,326.48,0
14401.0,4,13,3126.64,3
14403.0,130,4,690.45,1
14404.0,34,6,1366.68,1
14406.0,119,1,126.15,1
14407.0,107,6,1349.73,1
14408.0,11,7,1885.73,1
14409.0,71,4,945.37,1
14410.0,92,9,1105.07,1
14411.0,311,1,962.2,0
14412.0,43,2,684.43,1
14413.0,362,1,122.7,0
14414.0,92,7,1073.22,1
14415.0,1,13,5714.1,3
14416.0,22,2,189.5,1
14418.0,4,3,1644.69,1
14419.0,11,6,1058.06,1
14420.0,99,1,387.52,1
14421.0,57,2,813.11,1
14422.0,1,6,3990.84,1
14423.0,218,1,20.4,0
14426.0,24,10,3677.51,3
14427.0,50,2,287.74,1
14428.0,7,5,1168.51,1
14431.0,303,1,470.36,0
14432.0,10,6,2136.37,1
14434.0,22,6,964.8,1
14436.0,99,1,89.06,1
14437.0,366,1,63.0,0
14438.0,306,1,131.9,0
14440.0,8,5,2276.08,1
14441.0,1,4,1712.89,1
14443.0,54,4,1406.28,1
14446.0,1,4,998.9,1
14447.0,19,5,1163.23,1
14448.0,9,2,137.75,1
14449.0,19,4,907.1,1
14450.0,181,3,483.25,0
14451.0,60,2,662.59,1
14452.0,11,2,264.44,1
14453.0,190,1,119.93,0
14456.0,5,9,2940.98,1
14457.0,311,1,68.64,0
14459.0,155,1,1563.36,0
14460.0,110,3,150.0,1
14461.0,148,3,1967.86,1
14462.0,66,11,1973.78,1
14463.0,98,3,229.8,1
14465.0,247,3,598.12,0
14466.0,29,7,2064.5,1
14467.0,18,4,598.76,1
14470.0,12,2,430.59,1
14472.0,104,8,1906.12,1
14473.0,74,2,196.18,1
14474.0,46,1,547.66,1
14475.0,72,3,911.81,1
14476.0,257,1,215.7,0
14477.0,51,1,83.2,1
14479.0,254,2,316.25,0
14480.0,11,1,279.05,1
14481.0,165,2,554.91,0
14482.0,18,6,1170.37,1
14483.0,282,1,137.1,0
14484.0,50,1,301.76,1
14485.0,39,1,165.75,1
14487.0,27,6,1196.33,1
14488.0,68,1,781.08,1
14489.0,207,1,433.5,0
14491.0,175,2,340.93,0
14493.0,7,5,2330.68,1
14494.0,26,1,139.56,1
14495.0,51,2,123.8,1
14496.0,312,2,416.77,0
14497.0,309,1,475.37,0
14498.0,43,5,1837.32,1
14499.0,26,3,815.32,1
14500.0,88,3,281.85,1
14501.0,184,2,251.21,0
14502.0,20,11,2470.67,1
14503.0,3,6,3166.36,1
14504.0,47,4,673.26,1
14505.0,17,8,5669.66,3
14506.0,17,5,1967.17,1
14507.0,40,5,1145.58,1
14508.0,22,2,276.42,1
14511.0,11,5,1274.01,1
14512.0,188,2,275.28,0
14513.0,207,2,183.75,0
14514.0,61,3,964.15,1
14515.0,18,6,1798.91,1
14517.0,33,2,330.45,1
14518.0,64,1,137.89,1
14520.0,2,1,43.2,1
14522.0,72,3,405.26,1
14523.0,108,1,173.41,1
14524.0,32,9,1867.68,1
14525.0,20,9,2845.16,1
14527.0,3,55,8407.1,3
14528.0,37,1,251.84,1
14529.0,60,3,620.04,1
14530.0,26,6,2638.45,1
14532.0,236,4,932.85,0
14533.0,25,6,789.24,1
14534.0,3,18,4244.93,3
14535.0,60,3,2786.33,1
14536.0,260,1,171.8,0
14537.0,58,1,355.56,1
14538.0,65,2,388.25,1
14539.0,16,2,517.32,1
14540.0,10,3,996.26,1
14541.0,59,8,1418.15,1
14542.0,186,1,103.25,0
14543.0,29,16,2515.73,3
14544.0,24,2,1368.87,1
14546.0,5,5,2578.09,1
14547.0,4,8,3830.5,1
14549.0,311,1,281.68,0
14550.0,11,2,711.9200000000001,1
14551.0,18,2,186.23,1
14552.0,152,1,165.07,0
14553.0,19,5,853.5699999999999,1
14554.0,10,4,2225.88,1
14555.0,57,2,263.3,1
14557.0,85,1,287.44,1
14560.0,17,18,1860.13,3
14561.0,76,3,1003.72,1
14562.0,4,18,5074.77,3
14565.0,96,4,2982.36,1
14567.0,57,2,1530.36,1
14569.0,1,1,104.99,1
14570.0,281,2,218.06,0
14572.0,3,7,2768.36,1
14573.0,180,9,1639.5,0
14576.0,372,1,35.400000000000006,0
14577.0,13,4,859.71,1
14578.0,3,1,111.51,1
14581.0,17,1,103.92,1
14582.0,41,1,114.11,1
14583.0,6,5,1019.49,1
14584.0,169,4,1042.26,0
14585.0,50,1,157.05,1
14586.0,277,1,202.44,0
14587.0,19,9,1593.58,1
14589.0,372,1,39.75,0
14591.0,15,4,1160.14,1
14592.0,35,3,570.46,1
14593.0,22,3,617.99,1
14594.0,7,2,379.83,1
14595.0,20,6,1703.16,1
14597.0,11,1,312.65,1
14598.0,44,1,221.97,1
14600.0,306,1,393.33,0
14601.0,11,1,123.96,1
14606.0,1,93,11443.56,2
14607.0,19,3,450.9,1
14608.0,4,3,1017.15,1
14616.0,285,1,10.08,0
14618.0,9,3,438.84,1
14619.0,246,1,394.44,0
14620.0,206,2,384.34,0
14621.0,1,5,1733.52,1
14622.0,185,1,320.58000000000004,0
14623.0,32,5,829.25,1
14624.0,57,2,225.85,1
14625.0,196,2,899.63,0
14626.0,24,4,2557.27,1
14628.0,91,2,671.96,1
14629.0,4,2,959.01,1
14631.0,51,3,755.82,1
14632.0,263,1,95.84,0
14633.0,266,1,344.90000000000003,0
14636.0,36,2,609.85,1
14638.0,51,1,443.6,1
14639.0,52,6,2860.77,1
14640.0,24,6,2064.96,1
14641.0,22,1,110.46,1
14642.0,59,1,19.8,1
14643.0,170,2,343.57,0
14644.0,68,2,741.12,1
14645.0,157,2,578.37,0
14647.0,201,1,243.22,0
14649.0,5,4,1152.81,1
14651.0,67,2,654.6,1
14652.0,77,1,114.18,1
14653.0,1,7,1947.55,1
14655.0,8,4,954.23,1
14656.0,169,2,291.05,0
14657.0,18,4,848.22,1
14658.0,5,2,247.15,1
14659.0,9,9,2529.93,1
14660.0,87,2,285.74,1
14661.0,27,1,107.95,1
14662.0,29,4,749.75,1
14664.0,20,2,637.89,1
14665.0,61,4,1754.1,1
14666.0,24,1,195.25,1
14667.0,11,25,7350.34,3
14669.0,242,3,1256.07,0
14670.0,280,2,411.53,0
14672.0,235,2,699.27,0
14673.0,3,5,1334.64,1
14675.0,16,1,517.35,1
14676.0,31,5,838.12,1
14680.0,25,15,4308.6,3
14681.0,71,3,158.95,1
14684.0,26,5,1236.28,1
14687.0,107,1,217.02,1
14688.0,8,20,3971.99,3
14689.0,209,1,112.8,0
14690.0,44,2,371.7,1
14691.0,31,5,1992.29,1
14692.0,137,4,591.55,1
14693.0,264,1,172.9,0
14696.0,4,7,1912.39,1
14697.0,218,2,121.41,0
14698.0,2,5,1250.76,1
14699.0,214,1,109.13,0
14700.0,32,3,1590.18,1
14701.0,11,9,2549.37,1
14702.0,1,17,3257.44,3
14703.0,15,1,318.17,1
14704.0,11,9,1541.03,1
14708.0,3,3,804.41,1
14709.0,15,13,4782.32,3
14710.0,14,4,606.13,1
14711.0,10,11,2796.8,1
14712.0,29,3,877.23,1
14713.0,9,11,2427.36,1
14714.0,24,1,79.55,1
14715.0,25,4,795.88,1
14716.0,43,2,231.4,1
14719.0,2,5,1602.13,1
14720.0,6,3,663.81,1
14722.0,147,1,187.92,0
14723.0,10,6,1143.18,1
14725.0,25,1,595.98,1
14727.0,274,1,268.58,0
14729.0,374,1,313.49,0
14730.0,1,8,2005.06,1
14731.0,47,3,366.58,1
14732.0,8,8,2582.49,1
14733.0,16,12,6180.59,3
14735.0,4,31,5165.57,3
14737.0,4,3,785.35,1
14738.0,43,7,1225.65,1
14739.0,20,6,777.18,1
14740.0,197,3,1448.21,0
14741.0,12,6,1306.74,1
14744.0,16,6,439.98,1
14745.0,113,5,1117.3,1
14747.0,249,1,328.2,0
14748.0,29,5,1393.69,1
14752.0,44,1,129.0,1
14753.0,87,1,563.15,1
14754.0,45,2,638.05,1
14755.0,10,11,4910.92,3
14756.0,15,1,708.36,1
14757.0,75,1,420.5,1
14758.0,145,4,1446.62,1
14759.0,5,3,1625.97,1
14760.0,297,1,89.2,0
14761.0,59,2,255.9,1
14762.0,264,1,277.12,0
14764.0,47,1,79.8,1
14765.0,29,3,233.11,1
14766.0,8,6,2400.57,1
14768.0,17,2,192.6,1
14769.0,3,8,10011.82,3
14770.0,232,2,845.82,0
14772.0,112,1,139.26,1
14775.0,58,3,879.42,1
14776.0,51,11,1239.54,1
14778.0,127,2,730.86,1
14779.0,281,3,386.15,0
14780.0,55,2,447.68,1
14782.0,320,1,110.1,0
14784.0,26,2,271.27000000000004,1
14785.0,15,1,39.48,1
14788.0,7,2,665.52,1
14789.0,29,1,169.2,1
14790.0,17,4,639.46,1
14792.0,64,1,6.2,1
14793.0,21,1,228.99,1
14794.0,3,7,1319.91,1
14795.0,166,1,131.45000000000002,0
14796.0,1,17,7488.43,3
14798.0,53,3,173.74,1
14799.0,51,1,136.82,1
14800.0,48,12,4007.62,3
14801.0,61,1,193.14,1
14803.0,162,3,478.35,0
14804.0,9,1,353.27,1
14805.0,15,4,554.65,1
14806.0,75,1,74.95,1
14808.0,40,8,1996.02,1
14810.0,41,11,2087.88,1
14813.0,370,2,155.43,0
14815.0,37,2,737.22,1
14816.0,197,1,271.85,0
14817.0,200,2,1081.98,0
14818.0,74,3,507.8,1
14819.0,64,2,227.07,1
14820.0,21,4,507.29,1
14821.0,367,1,48.8,0
14823.0,180,3,321.43,0
14824.0,10,4,711.71,1
14825.0,4,12,2226.91,1
14828.0,197,2,513.2800000000001,0
14829.0,29,4,650.83,1
14830.0,53,1,197.13,1
14834.0,18,6,1591.42,1
14836.0,10,3,102.45,1
14837.0,90,4,1613.5,1
14840.0,268,1,62.85,0
14841.0,53,6,3150.48,1
14842.0,44,4,2801.29,1
14844.0,64,4,2294.81,1
14847.0,149,1,309.4,0
14849.0,22,25,7294.34,3
14850.0,312,1,325.75,0
14851.0,23,2,448.35,1
14852.0,58,6,2497.49,1
14853.0,24,2,475.8,1
14854.0,78,7,2084.83,1
14855.0,119,2,471.35,1
14856.0,36,3,1211.54,1
14857.0,60,2,1173.12,1
14859.0,13,4,1312.94,1
14860.0,19,1,149.44,1
14861.0,52,1,83.37,1
14862.0,26,2,783.92,1
14863.0,29,1,266.76,1
14865.0,7,2,43.08,1
14866.0,11,6,740.6200000000001,1
14867.0,186,3,710.28,0
14868.0,3,8,2871.99,1
14869.0,9,2,701.22,1
14870.0,262,1,327.25,0
14871.0,3,4,522.38,1
14873.0,210,1,519.68,0
14875.0,108,2,1093.8,1
14878.0,13,9,1325.34,1
14880.0,77,3,706.19,1
14881.0,20,1,221.2,1
14882.0,27,2,589.7,1
14883.0,19,6,727.75,1
14885.0,132,1,102.0,1
14886.0,253,1,364.8,0
14888.0,207,1,369.2,0
14889.0,336,1,135.9,0
14890.0,254,1,125.65,0
14891.0,148,2,468.1,0
14893.0,10,2,1193.93,1
14894.0,85,1,614.95,1
14895.0,8,20,10691.59,3
14896.0,205,2,468.77,0
14897.0,8,4,1366.38,1
14898.0,23,6,1050.68,1
14901.0,11,9,1370.41,1
14902.0,26,1,332.66,1
14903.0,21,5,2779.43,1
14904.0,2,2,577.12,1
14905.0,158,2,371.35,0
14907.0,3,7,3408.58,1
14908.0,74,1,232.8,1
14910.0,3,4,434.35,1
14913.0,36,4,1033.37,1
14915.0,91,2,307.48,1
14916.0,71,4,1207.66,1
14918.0,116,2,1490.39,1
14920.0,213,2,940.45,0
14921.0,30,2,1255.23,1
14923.0,51,1,722.7,1
14924.0,246,1,310.05,0
14929.0,32,1,223.88,1
14944.0,30,12,4773.45,3
14946.0,14,1,100.9,1
14947.0,72,2,290.82,1
14948.0,23,6,1075.41,1
14950.0,19,1,371.2,1
14951.0,79,1,297.77,1
14952.0,60,9,4769.27,3
14953.0,25,1,276.14,1
14954.0,12,1,336.17,1
14957.0,253,1,58.49,0
14958.0,147,3,499.68,0
14959.0,64,4,641.34,1
14960.0,8,2,198.07,1
14961.0,11,9,6539.68,3
14962.0,271,1,56.5,0
14963.0,10,5,1176.44,1
14964.0,247,1,104.45,0
14965.0,96,2,599.0,1
14966.0,15,1,176.2,1
14967.0,50,1,139.8,1
14968.0,30,1,147.59,1
14970.0,68,4,1592.06,1
14971.0,35,3,1030.19,1
14972.0,128,1,114.77,1
14973.0,107,3,1314.45,1
14974.0,37,1,114.39,1
14975.0,57,1,38.65,1
14976.0,57,7,790.86,1
14978.0,72,5,1931.42,1
14981.0,246,1,102.12,0
14984.0,19,2,213.27,1
14985.0,198,2,278.03000000000003,0
14988.0,212,1,334.54,0
14995.0,39,2,233.23,1
14997.0,46,3,234.32,1
14998.0,170,2,429.87,0
15000.0,48,1,459.92,1
15002.0,116,4,1551.16,1
15004.0,147,1,1209.0,0
15005.0,16,28,6235.21,3
15006.0,51,1,502.09,1
15007.0,159,1,156.91,0
15009.0,12,3,1261.78,1
15010.0,36,1,308.94,1
15012.0,54,2,423.04,1
15014.0,43,2,177.67000000000002,1
15016.0,173,1,170.04,0
15017.0,34,1,125.58,1
15018.0,39,3,496.21,1
15019.0,267,1,266.0,0
15021.0,9,9,1914.82,1
15022.0,12,4,889.92,1
15023.0,3,11,6343.74,3
15024.0,10,10,1661.33,1
15025.0,33,1,377.01,1
15026.0,80,3,464.2,1
15027.0,31,4,781.15,1
15028.0,8,4,594.49,1
15030.0,72,2,214.8,1
15031.0,4,4,596.14,1
15032.0,256,3,339.1,0
15033.0,5,10,2558.59,1
15034.0,16,8,3617.66,1
15035.0,90,1,227.29,1
15036.0,72,3,442.15,1
15038.0,59,6,705.49,1
15039.0,10,47,17996.22,3
15041.0,170,1,180.35,0
15042.0,199,1,135.93,0
15044.0,19,17,7586.35,3
15045.0,152,2,735.66,0
